company_code,document_number,description,payment_type,amount,currency_code,transaction_type,seller_number,customer_number,main_account,desc_length,desc_has_numbers,desc_uppercase_ratio,has_tckn,has_vkn,has_tckn_or_vkn,has_hvl,has_int,has_cepsube,has_komisyon,has_ucret,has_masraf,has_odeme,has_tahsilat,has_havale,has_virman,has_fatura,has_cek,has_eft,has_company_name,number_count,has_dash,has_dot,amount_log,amount_range,trans_pay_combo,company_group,doc_number_first_digit,doc_number_length,is_check_transaction,is_eft_transaction,is_transfer,is_high_amount,desc_suggests_seller,desc_suggests_customer,expects_seller,expects_customer,expects_main_account,payment_type_encoded,transaction_type_encoded,trans_pay_combo_encoded,amount_range_encoded,company_group_encoded,doc_number_first_digit_encoded,company_code_encoded
1000,4200008717,HGSHESAPTANBAKIYEYUKLEMEDUZENLITALIMAT34894,S,175.0,TRY,NMSC,3200102480.0,,,43,1,0.8837209302325582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.170483995038151,small,NMSC_S,group_A,4,10,0,0,0,0,0,0,1,0,0,1,3,5,4,0,0,1000
1000,4200008758,HGSHESAPTANBAKIYEYUKLEMEKUZEYMARMARA,S,14.0,TRY,NMSC,3200102480.0,,,36,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.70805020110221,micro,NMSC_S,group_A,4,10,0,0,0,0,0,0,1,0,0,1,3,5,3,0,0,1000
1000,4200008759,HGSHESAPTANBAKIYEYUKLEMEGEBZEIZMIR,S,555.0,TRY,NMSC,3200102480.0,,,34,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.320768294250582,small,NMSC_S,group_A,4,10,0,0,0,0,0,0,1,0,0,1,3,5,4,0,0,1000
1000,4200008722,146504AIFA2MURATAIFA,S,800000.0,TRY,NTRF,1950000574.0,,,20,1,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,13.592368256649284,xlarge,NTRF_S,group_A,4,10,0,0,1,1,0,0,1,0,0,1,6,10,5,0,0,1000
1000,4200008723,13AIFA2BBMBUYUKBASKIMERKEZIMA,S,1000000.0,TRY,NTRF,3200200003.0,,,29,1,0.896551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,13.815511557963774,xlarge,NTRF_S,group_A,4,10,0,0,1,1,0,0,1,0,0,1,6,10,5,0,0,1000
1000,4200008724,3AIFA2BBMBUYUKBASKIMERKEZIMA,S,2150000.0,TRY,NTRF,3200200003.0,,,28,1,0.9285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,14.580978865220017,mega,NTRF_S,group_A,4,10,0,0,1,1,0,0,1,0,0,1,6,10,2,0,0,1000
1000,4200008725,0093AIFA2BAŞAKŞEHİRMEDYAILETISI,S,2600000.0,TRY,NTRF,3200200016.0,,,31,1,0.8387096774193549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,14.77102238760702,mega,NTRF_S,group_A,4,10,0,0,1,1,0,0,1,0,0,1,6,10,2,0,0,1000
1000,4200008739,914AIFA2KAYINMADENCILIKISLETME,S,500000.0,TRY,NTRF,3200200052.0,,,30,1,0.8666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,13.122365377402328,xlarge,NTRF_S,group_A,4,10,0,0,1,0,0,0,1,0,0,1,6,10,5,0,0,1000
1000,4200008740,17AIFA2MALTEPEREKLAMPAZARL,S,600000.0,TRY,NTRF,3200101782.0,,,26,1,0.8846153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,13.304686600863562,xlarge,NTRF_S,group_A,4,10,0,0,1,1,0,0,1,0,0,1,6,10,5,0,0,1000
1000,4200008741,2AIFA2ILANMADENCILIKSANAYIVE,S,850000.0,TRY,NTRF,3200200008.0,,,28,1,0.9285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,13.652992804936396,xlarge,NTRF_S,group_A,4,10,0,0,1,1,0,0,1,0,0,1,6,10,5,0,0,1000
1000,4200008742,4AIFA2MURATAIFA,S,170000.0,TRY,NTRF,1950000574.0,,,15,1,0.8666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,12.04355959836804,xlarge,NTRF_S,group_A,4,10,0,0,1,0,0,0,1,0,0,1,6,10,5,0,0,1000
1000,4200008738,90001AIFA2DRT,S,1000000.0,TRY,NEFT,3200100583.0,,,13,1,0.5384615384615384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,13.815511557963774,xlarge,NEFT_S,group_A,4,10,0,1,0,1,0,0,1,0,0,1,2,3,5,0,0,1000
